TF,AHR,ASXL1,BACH2,BATF,BCL2,BHLHE40,BRD4,BRD7,CBLB,CREM,DNMT3A,EOMES,ETS1,EZH2,FOS,FOXO1,FOXO3,FOXP1,GATA3,HAVCR2,HDAC1,HDAC2,HDAC3,HDAC4,ID2,IKZF1,IKZF2,IKZF3,IRF9,JUN,JUNB,KLF2,KLF7,KLHL22,LEF1,MAF,MDM2,NFATC1,NFATC2,NFATC3,NR4A2,NR4A3,PIM2,PRDM1,RBPJ,RUNX1,RUNX3,SIRT2,STAT3,STAT5A,STAT5B,TBX21,TCF7,TET2,TOX,ZEB1,ZEB2
NFATC1,0.45454545454545453,0.7575757575757576,0.6242424242424243,0.21212121212121213,0.3575757575757576,0.3696969696969697,0.7090909090909091,0.030303030303030304,0.5757575757575758,-0.05454545454545454,0.47878787878787876,0.4303030303030303,0.6484848484848484,0.7090909090909091,0.44242424242424244,0.44242424242424244,0.17575757575757575,0.18787878787878787,0.47878787878787876,0.23636363636363636,0.3333333333333333,-0.15151515151515152,0.8424242424242424,0.6363636363636364,0.18787878787878787,0.2606060606060606,0.24848484848484848,-0.06666666666666667,0.3575757575757576,0.503030303030303,0.4666666666666667,0.6363636363636364,0.2727272727272727,0.6363636363636364,0.40606060606060607,-0.05454545454545454,-0.04242424242424243,1.0,0.41818181818181815,0.10303030303030303,-0.06666666666666667,0.11515151515151516,0.5757575757575758,0.44242424242424244,0.4303030303030303,-0.16363636363636364,0.40606060606060607,0.16363636363636364,0.4303030303030303,0.6121212121212121,0.6242424242424243,-0.1393939393939394,0.47878787878787876,0.44242424242424244,-0.09090909090909091,0.6121212121212121,-0.3212121212121212
NFATC2,-0.12727272727272726,-0.10303030303030303,0.23636363636363636,0.11515151515151516,0.34545454545454546,0.296969696969697,0.17575757575757575,0.45454545454545453,0.40606060606060607,-0.5272727272727272,0.21212121212121213,0.503030303030303,0.3696969696969697,0.10303030303030303,-0.05454545454545454,-0.45454545454545453,-0.24848484848484848,-0.04242424242424243,-0.21212121212121213,0.34545454545454546,0.6242424242424243,-0.05454545454545454,0.5151515151515151,0.22424242424242424,0.3212121212121212,0.8424242424242424,0.030303030303030304,0.3696969696969697,0.5151515151515151,-0.12727272727272726,-0.18787878787878787,0.07878787878787878,-0.21212121212121213,0.296969696969697,-0.09090909090909091,-0.44242424242424244,-0.16363636363636364,0.41818181818181815,1.0,0.6606060606060606,-0.47878787878787876,-0.4666666666666667,0.030303030303030304,0.3212121212121212,-0.24848484848484848,0.3939393939393939,0.06666666666666667,0.18787878787878787,-0.18787878787878787,0.10303030303030303,0.34545454545454546,0.3212121212121212,0.17575757575757575,0.12727272727272726,0.16363636363636364,-0.2,0.296969696969697
NFATC3,-0.5757575757575758,-0.21212121212121213,-0.4303030303030303,0.5636363636363636,-0.11515151515151516,0.5393939393939394,-0.10303030303030303,0.8666666666666667,0.5272727272727272,-0.6848484848484848,0.2,0.6606060606060606,0.3090909090909091,0.2606060606060606,-0.5151515151515151,-0.6606060606060606,-0.3696969696969697,-0.6484848484848484,-0.5878787878787879,0.8181818181818182,0.9030303030303031,0.5272727272727272,0.3696969696969697,-0.12727272727272726,0.3575757575757576,0.4303030303030303,0.3575757575757576,0.9030303030303031,0.296969696969697,-0.7454545454545455,-0.5878787878787879,-0.40606060606060607,-0.696969696969697,-0.006060606060606061,-0.5393939393939394,-0.3696969696969697,-0.11515151515151516,0.10303030303030303,0.6606060606060606,1.0,-0.3212121212121212,-0.40606060606060607,-0.04242424242424243,0.5272727272727272,-0.6484848484848484,0.5515151515151515,-0.006060606060606061,0.5878787878787879,-0.5393939393939394,-0.06666666666666667,-0.2,0.696969696969697,-0.3575757575757576,0.47878787878787876,0.5151515151515151,-0.6363636363636364,0.7454545454545455
NR4A2,0.47878787878787876,0.11515151515151516,-0.10303030303030303,0.11515151515151516,0.07878787878787878,0.28484848484848485,-0.2727272727272727,-0.3696969696969697,-0.3212121212121212,0.8424242424242424,0.22424242424242424,-0.5636363636363636,0.11515151515151516,0.28484848484848485,0.4303030303030303,0.3212121212121212,-0.06666666666666667,0.10303030303030303,0.45454545454545453,-0.3090909090909091,-0.44242424242424244,-0.01818181818181818,-0.15151515151515152,0.15151515151515152,0.1393939393939394,-0.45454545454545453,-0.1393939393939394,-0.28484848484848485,-0.2,0.2,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.04242424242424243,0.16363636363636364,0.8909090909090909,0.34545454545454546,-0.06666666666666667,-0.47878787878787876,-0.3212121212121212,1.0,0.8666666666666667,0.5151515151515151,-0.17575757575757575,0.3939393939393939,-0.16363636363636364,-0.01818181818181818,0.04242424242424243,0.3939393939393939,-0.07878787878787878,0.10303030303030303,-0.23636363636363636,0.05454545454545454,0.10303030303030303,-0.07878787878787878,0.15151515151515152,-0.3333333333333333
NR4A3,0.5515151515151515,0.296969696969697,0.030303030303030304,-0.006060606060606061,0.23636363636363636,0.09090909090909091,-0.17575757575757575,-0.4666666666666667,-0.38181818181818183,0.8666666666666667,0.28484848484848485,-0.6363636363636364,0.15151515151515152,0.3939393939393939,0.6,0.4666666666666667,0.16363636363636364,0.2606060606060606,0.40606060606060607,-0.41818181818181815,-0.4909090909090909,0.01818181818181818,-0.05454545454545454,0.34545454545454546,0.06666666666666667,-0.3212121212121212,0.07878787878787878,-0.45454545454545453,0.006060606060606061,0.3696969696969697,0.6848484848484848,0.40606060606060607,0.2606060606060606,0.1393939393939394,0.3333333333333333,0.8787878787878788,0.2727272727272727,0.11515151515151516,-0.4666666666666667,-0.40606060606060607,0.8666666666666667,1.0,0.5878787878787879,-0.09090909090909091,0.34545454545454546,-0.2,-0.07878787878787878,-0.030303030303030304,0.6484848484848484,-0.18787878787878787,0.23636363636363636,-0.2606060606060606,0.09090909090909091,0.07878787878787878,-0.15151515151515152,0.2,-0.5636363636363636
PIM2,0.696969696969697,0.696969696969697,0.2727272727272727,0.5272727272727272,0.6848484848484848,0.22424242424242424,0.5151515151515151,-0.05454545454545454,-0.05454545454545454,0.40606060606060607,0.8303030303030303,-0.18787878787878787,0.8181818181818182,0.5878787878787879,0.696969696969697,0.5393939393939394,0.3212121212121212,0.40606060606060607,0.6484848484848484,-0.11515151515151516,-0.12727272727272726,0.21212121212121213,0.23636363636363636,0.8787878787878788,-0.05454545454545454,0.12727272727272726,0.5151515151515151,-0.04242424242424243,0.5757575757575758,0.3939393939393939,0.6,0.6121212121212121,0.45454545454545453,0.8303030303030303,0.6121212121212121,0.6848484848484848,0.5636363636363636,0.5757575757575758,0.030303030303030304,-0.04242424242424243,0.5151515151515151,0.5878787878787879,1.0,0.4666666666666667,0.5151515151515151,0.296969696969697,-0.07878787878787878,-0.04242424242424243,0.7333333333333333,0.06666666666666667,0.7212121212121212,-0.21212121212121213,0.16363636363636364,0.6363636363636364,0.3696969696969697,0.44242424242424244,-0.5272727272727272
PRDM1,-0.15151515151515152,0.45454545454545453,-0.296969696969697,0.8545454545454545,0.28484848484848485,0.12727272727272726,0.5878787878787879,0.6606060606060606,0.2727272727272727,-0.47878787878787876,0.6242424242424243,0.34545454545454546,0.5878787878787879,0.41818181818181815,-0.16363636363636364,0.06666666666666667,0.22424242424242424,-0.04242424242424243,0.01818181818181818,0.4666666666666667,0.5151515151515151,0.5515151515151515,0.21212121212121213,0.45454545454545453,0.04242424242424243,0.3090909090909091,0.6727272727272727,0.5515151515151515,0.6727272727272727,-0.28484848484848485,-0.04242424242424243,-0.10303030303030303,-0.34545454545454546,0.4666666666666667,0.05454545454545454,-0.10303030303030303,0.07878787878787878,0.44242424242424244,0.3212121212121212,0.5272727272727272,-0.17575757575757575,-0.09090909090909091,0.4666666666666667,1.0,-0.12727272727272726,0.5515151515151515,-0.006060606060606061,0.28484848484848485,0.05454545454545454,-0.07878787878787878,0.11515151515151516,0.503030303030303,-0.5272727272727272,0.8787878787878788,0.7818181818181819,-0.01818181818181818,0.16363636363636364
RBPJ,0.8545454545454545,0.6484848484848484,0.6363636363636364,-0.09090909090909091,0.3333333333333333,0.06666666666666667,0.5393939393939394,-0.5636363636363636,-0.11515151515151516,0.5636363636363636,0.1393939393939394,-0.2727272727272727,0.21212121212121213,0.23636363636363636,0.7333333333333333,0.8545454545454545,0.4909090909090909,0.5515151515151515,0.9757575757575757,-0.4303030303030303,-0.5272727272727272,-0.3333333333333333,0.1393939393939394,0.4909090909090909,0.06666666666666667,-0.296969696969697,-0.24848484848484848,-0.5757575757575758,-0.006060606060606061,0.806060606060606,0.5151515151515151,0.8181818181818182,0.7818181818181819,0.45454545454545453,0.5393939393939394,0.40606060606060607,0.47878787878787876,0.4303030303030303,-0.24848484848484848,-0.6484848484848484,0.3939393939393939,0.34545454545454546,0.5151515151515151,-0.12727272727272726,1.0,-0.296969696969697,0.4303030303030303,-0.16363636363636364,0.6848484848484848,0.5515151515151515,0.5757575757575758,-0.4909090909090909,0.5151515151515151,-0.006060606060606061,-0.2727272727272727,0.8666666666666667,-0.5878787878787879
RUNX1,-0.1393939393939394,-0.06666666666666667,-0.3939393939393939,0.6121212121212121,0.47878787878787876,-0.01818181818181818,0.10303030303030303,0.5757575757575758,-0.24848484848484848,-0.34545454545454546,0.44242424242424244,-0.01818181818181818,0.3939393939393939,-0.07878787878787878,-0.05454545454545454,-0.2727272727272727,0.21212121212121213,0.01818181818181818,-0.2,0.16363636363636364,0.22424242424242424,0.6848484848484848,-0.2727272727272727,0.3333333333333333,-0.006060606060606061,0.5151515151515151,0.5515151515151515,0.6,0.7575757575757576,-0.4666666666666667,-0.34545454545454546,-0.16363636363636364,-0.2606060606060606,0.3696969696969697,-0.05454545454545454,0.09090909090909091,0.5272727272727272,-0.16363636363636364,0.3939393939393939,0.5515151515151515,-0.16363636363636364,-0.2,0.296969696969697,0.5515151515151515,-0.296969696969697,1.0,-0.38181818181818183,0.10303030303030303,0.01818181818181818,-0.5151515151515151,0.16363636363636364,0.503030303030303,-0.5151515151515151,0.45454545454545453,0.8666666666666667,-0.47878787878787876,0.28484848484848485
RUNX3,0.17575757575757575,0.41818181818181815,0.21212121212121213,-0.05454545454545454,-0.3333333333333333,0.5757575757575758,0.21212121212121213,0.07878787878787878,0.41818181818181815,-0.04242424242424243,-0.45454545454545453,0.34545454545454546,-0.23636363636363636,0.503030303030303,0.030303030303030304,0.40606060606060607,0.296969696969697,-0.28484848484848485,0.3090909090909091,0.3212121212121212,0.2606060606060606,-0.01818181818181818,0.5393939393939394,-0.2,0.7575757575757576,-0.34545454545454546,-0.4303030303030303,-0.05454545454545454,-0.296969696969697,0.21212121212121213,-0.17575757575757575,0.41818181818181815,-0.10303030303030303,-0.16363636363636364,-0.3212121212121212,-0.28484848484848485,0.05454545454545454,0.40606060606060607,0.06666666666666667,-0.006060606060606061,-0.01818181818181818,-0.07878787878787878,-0.07878787878787878,-0.006060606060606061,0.4303030303030303,-0.38181818181818183,1.0,0.6727272727272727,0.04242424242424243,0.7696969696969697,-0.04242424242424243,0.296969696969697,0.21212121212121213,-0.006060606060606061,-0.38181818181818183,0.3090909090909091,0.28484848484848485
SIRT2,-0.2727272727272727,0.12727272727272726,-0.3696969696969697,0.3696969696969697,-0.44242424242424244,0.806060606060606,-0.15151515151515152,0.5515151515151515,0.4666666666666667,-0.24848484848484848,-0.24848484848484848,0.4666666666666667,-0.07878787878787878,0.5757575757575758,-0.28484848484848485,-0.07878787878787878,0.06666666666666667,-0.7575757575757576,-0.21212121212121213,0.7333333333333333,0.6363636363636364,0.5636363636363636,0.4666666666666667,-0.3212121212121212,0.8545454545454545,-0.23636363636363636,-0.006060606060606061,0.5515151515151515,-0.11515151515151516,-0.45454545454545453,-0.5272727272727272,-0.01818181818181818,-0.6484848484848484,-0.296969696969697,-0.7212121212121212,-0.17575757575757575,0.11515151515151516,0.16363636363636364,0.18787878787878787,0.5878787878787879,0.04242424242424243,-0.030303030303030304,-0.04242424242424243,0.28484848484848485,-0.16363636363636364,0.10303030303030303,0.6727272727272727,1.0,-0.24848484848484848,0.3333333333333333,-0.34545454545454546,0.7696969696969697,-0.2727272727272727,0.296969696969697,0.09090909090909091,-0.3575757575757576,0.7090909090909091
STAT3,0.8909090909090909,0.696969696969697,0.5151515151515151,-0.05454545454545454,0.7090909090909091,-0.16363636363636364,0.41818181818181815,-0.47878787878787876,-0.4303030303030303,0.6363636363636364,0.38181818181818183,-0.5515151515151515,0.34545454545454546,0.3696969696969697,0.9151515151515152,0.806060606060606,0.6848484848484848,0.7090909090909091,0.7090909090909091,-0.5878787878787879,-0.5636363636363636,-0.01818181818181818,0.04242424242424243,0.7818181818181819,-0.06666666666666667,0.04242424242424243,0.22424242424242424,-0.5878787878787879,0.45454545454545453,0.7696969696969697,0.7575757575757576,0.8303030303030303,0.6242424242424243,0.6363636363636364,0.7333333333333333,0.6242424242424243,0.5636363636363636,0.4303030303030303,-0.18787878787878787,-0.5393939393939394,0.3939393939393939,0.6484848484848484,0.7333333333333333,0.05454545454545454,0.6848484848484848,0.01818181818181818,0.04242424242424243,-0.24848484848484848,1.0,0.01818181818181818,0.7575757575757576,-0.38181818181818183,0.34545454545454546,0.10303030303030303,-0.06666666666666667,0.5757575757575758,-0.793939393939394
STAT5A,0.28484848484848485,0.4909090909090909,0.5636363636363636,-0.05454545454545454,-0.2606060606060606,0.5515151515151515,0.44242424242424244,-0.09090909090909091,0.696969696969697,-0.06666666666666667,-0.1393939393939394,0.5757575757575758,0.1393939393939394,0.45454545454545453,0.15151515151515152,0.3939393939393939,0.04242424242424243,-0.18787878787878787,0.4666666666666667,0.3575757575757576,0.2606060606060606,-0.296969696969697,0.7212121212121212,0.006060606060606061,0.34545454545454546,-0.296969696969697,-0.28484848484848485,-0.05454545454545454,-0.3575757575757576,0.38181818181818183,-0.006060606060606061,0.4909090909090909,0.296969696969697,0.12727272727272726,-0.01818181818181818,-0.2727272727272727,-0.030303030303030304,0.6121212121212121,0.10303030303030303,-0.06666666666666667,-0.07878787878787878,-0.18787878787878787,0.06666666666666667,-0.07878787878787878,0.5515151515151515,-0.5151515151515151,0.7696969696969697,0.3333333333333333,0.01818181818181818,1.0,0.18787878787878787,-0.18787878787878787,0.5878787878787879,0.05454545454545454,-0.44242424242424244,0.6121212121212121,0.04242424242424243
STAT5B,0.8303030303030303,0.5757575757575758,0.7454545454545455,0.006060606060606061,0.8787878787878788,-0.01818181818181818,0.5636363636363636,-0.23636363636363636,-0.10303030303030303,0.28484848484848485,0.5636363636363636,-0.16363636363636364,0.6363636363636364,0.3333333333333333,0.8181818181818182,0.4666666666666667,0.3212121212121212,0.696969696969697,0.6242424242424243,-0.38181818181818183,-0.21212121212121213,-0.22424242424242424,0.3090909090909091,0.8787878787878788,-0.1393939393939394,0.503030303030303,0.21212121212121213,-0.34545454545454546,0.6,0.7212121212121212,0.6484848484848484,0.806060606060606,0.7090909090909091,0.8909090909090909,0.806060606060606,0.3333333333333333,0.41818181818181815,0.6242424242424243,0.34545454545454546,-0.2,0.10303030303030303,0.23636363636363636,0.7212121212121212,0.11515151515151516,0.5757575757575758,0.16363636363636364,-0.04242424242424243,-0.34545454545454546,0.7575757575757576,0.18787878787878787,1.0,-0.4666666666666667,0.6121212121212121,0.18787878787878787,0.006060606060606061,0.5757575757575758,-0.6606060606060606
TBX21,-0.5636363636363636,-0.15151515151515152,-0.6727272727272727,0.45454545454545453,-0.2606060606060606,0.3575757575757576,-0.17575757575757575,0.7454545454545455,0.1393939393939394,-0.5151515151515151,-0.2,0.296969696969697,-0.17575757575757575,0.16363636363636364,-0.5272727272727272,-0.34545454545454546,0.11515151515151516,-0.5757575757575758,-0.4909090909090909,0.5878787878787879,0.6,0.696969696969697,0.04242424242424243,-0.3212121212121212,0.6363636363636364,0.10303030303030303,0.12727272727272726,0.6606060606060606,0.22424242424242424,-0.7090909090909091,-0.6727272727272727,-0.38181818181818183,-0.8787878787878788,-0.3333333333333333,-0.7333333333333333,-0.3333333333333333,0.04242424242424243,-0.1393939393939394,0.3212121212121212,0.696969696969697,-0.23636363636363636,-0.2606060606060606,-0.21212121212121213,0.503030303030303,-0.4909090909090909,0.503030303030303,0.296969696969697,0.7696969696969697,-0.38181818181818183,-0.18787878787878787,-0.4666666666666667,1.0,-0.7090909090909091,0.296969696969697,0.4666666666666667,-0.6606060606060606,0.793939393939394
TCF7,0.6121212121212121,0.23636363636363636,0.9151515151515152,-0.5515151515151515,0.22424242424242424,0.16363636363636364,0.16363636363636364,-0.5515151515151515,0.23636363636363636,0.34545454545454546,-0.006060606060606061,0.07878787878787878,0.18787878787878787,0.17575757575757575,0.6,0.2727272727272727,-0.10303030303030303,0.3090909090909091,0.44242424242424244,-0.2606060606060606,-0.18787878787878787,-0.6727272727272727,0.5151515151515151,0.2727272727272727,-0.030303030303030304,0.10303030303030303,-0.3212121212121212,-0.5151515151515151,-0.18787878787878787,0.7333333333333333,0.4666666666666667,0.6848484848484848,0.7090909090909091,0.3212121212121212,0.45454545454545453,0.06666666666666667,-0.01818181818181818,0.47878787878787876,0.17575757575757575,-0.3575757575757576,0.05454545454545454,0.09090909090909091,0.16363636363636364,-0.5272727272727272,0.5151515151515151,-0.5151515151515151,0.21212121212121213,-0.2727272727272727,0.34545454545454546,0.5878787878787879,0.6121212121212121,-0.7090909090909091,1.0,-0.3696969696969697,-0.696969696969697,0.5878787878787879,-0.4909090909090909
TET2,0.01818181818181818,0.5515151515151515,-0.2727272727272727,0.9393939393939394,0.24848484848484848,0.3212121212121212,0.5393939393939394,0.6363636363636364,0.3212121212121212,-0.296969696969697,0.7090909090909091,0.3333333333333333,0.696969696969697,0.6121212121212121,-0.07878787878787878,0.15151515151515152,0.11515151515151516,-0.12727272727272726,0.1393939393939394,0.503030303030303,0.47878787878787876,0.5636363636363636,0.24848484848484848,0.4666666666666667,-0.030303030303030304,0.10303030303030303,0.7090909090909091,0.5757575757575758,0.4909090909090909,-0.23636363636363636,0.04242424242424243,-0.01818181818181818,-0.16363636363636364,0.5636363636363636,0.15151515151515152,0.12727272727272726,0.22424242424242424,0.44242424242424244,0.12727272727272726,0.47878787878787876,0.10303030303030303,0.07878787878787878,0.6363636363636364,0.8787878787878788,-0.006060606060606061,0.45454545454545453,-0.006060606060606061,0.296969696969697,0.10303030303030303,0.05454545454545454,0.18787878787878787,0.296969696969697,-0.3696969696969697,1.0,0.7454545454545455,0.07878787878787878,0.10303030303030303
TOX,-0.23636363636363636,0.09090909090909091,-0.5515151515151515,0.8666666666666667,0.3212121212121212,-0.04242424242424243,0.28484848484848485,0.6606060606060606,-0.10303030303030303,-0.40606060606060607,0.5878787878787879,0.07878787878787878,0.47878787878787876,0.030303030303030304,-0.23636363636363636,-0.16363636363636364,0.15151515151515152,-0.04242424242424243,-0.12727272727272726,0.296969696969697,0.28484848484848485,0.7090909090909091,-0.28484848484848485,0.3212121212121212,-0.17575757575757575,0.28484848484848485,0.6848484848484848,0.6727272727272727,0.6484848484848484,-0.5272727272727272,-0.2727272727272727,-0.3333333333333333,-0.296969696969697,0.38181818181818183,-0.006060606060606061,0.09090909090909091,0.3696969696969697,-0.09090909090909091,0.16363636363636364,0.5151515151515151,-0.07878787878787878,-0.15151515151515152,0.3696969696969697,0.7818181818181819,-0.2727272727272727,0.8666666666666667,-0.38181818181818183,0.09090909090909091,-0.06666666666666667,-0.44242424242424244,0.006060606060606061,0.4666666666666667,-0.696969696969697,0.7454545454545455,1.0,-0.3212121212121212,0.2606060606060606
ZEB1,0.7212121212121212,0.7090909090909091,0.7454545454545455,-0.11515151515151516,0.296969696969697,-0.10303030303030303,0.7212121212121212,-0.5272727272727272,0.11515151515151516,0.34545454545454546,0.24848484848484848,-0.05454545454545454,0.3090909090909091,0.24848484848484848,0.5878787878787879,0.793939393939394,0.3333333333333333,0.5878787878787879,0.8666666666666667,-0.34545454545454546,-0.38181818181818183,-0.5151515151515151,0.28484848484848485,0.5272727272727272,-0.22424242424242424,-0.18787878787878787,-0.10303030303030303,-0.5878787878787879,-0.01818181818181818,0.8545454545454545,0.6484848484848484,0.6848484848484848,0.793939393939394,0.5272727272727272,0.696969696969697,0.16363636363636364,0.10303030303030303,0.6121212121212121,-0.2,-0.6363636363636364,0.15151515151515152,0.2,0.44242424242424244,-0.01818181818181818,0.8666666666666667,-0.47878787878787876,0.3090909090909091,-0.3575757575757576,0.5757575757575758,0.6121212121212121,0.5757575757575758,-0.6606060606060606,0.5878787878787879,0.07878787878787878,-0.3212121212121212,1.0,-0.696969696969697
ZEB2,-0.7575757575757576,-0.44242424242424244,-0.6242424242424243,0.296969696969697,-0.6,0.47878787878787876,-0.3575757575757576,0.7333333333333333,0.3939393939393939,-0.6484848484848484,-0.40606060606060607,0.5636363636363636,-0.296969696969697,-0.030303030303030304,-0.7818181818181819,-0.6242424242424243,-0.296969696969697,-0.8424242424242424,-0.6363636363636364,0.7575757575757576,0.7090909090909091,0.4666666666666667,0.07878787878787878,-0.6727272727272727,0.5151515151515151,-0.04242424242424243,-0.10303030303030303,0.7818181818181819,-0.21212121212121213,-0.8424242424242424,-0.9272727272727272,-0.5878787878787879,-0.806060606060606,-0.5393939393939394,-0.9030303030303031,-0.5393939393939394,-0.1393939393939394,-0.3212121212121212,0.296969696969697,0.7454545454545455,-0.3333333333333333,-0.5636363636363636,-0.5272727272727272,0.16363636363636364,-0.5878787878787879,0.28484848484848485,0.28484848484848485,0.7090909090909091,-0.793939393939394,0.04242424242424243,-0.6606060606060606,0.793939393939394,-0.4909090909090909,0.10303030303030303,0.2606060606060606,-0.696969696969697,1.0
